RIM20	671.531	1236.901
YGR051C	645.425	353.630
CAF130	-913.405	1169.768
CIT1	-185.113	1406.676
PAC1	-1217.279	2301.866
YBR053C	759.176	480.486
YML012C-A	701.569	1080.287
AAD3	-1907.833	1804.159
NUP2	-1520.339	1878.428
YAL058C-A	462.309	1672.567
FPK1	-22.345	2666.323
DFG5	609.497	1804.292
ADA2	-1665.274	1489.791
YPR098C	-55.339	2854.348
CBT1	-971.610	156.095
ABM1	-359.657	2319.108
ROM1	-799.284	1295.644
PGM1	526.598	1811.320
CYT2	-914.160	567.385
IML3	-923.593	2544.088
NUT1	-311.238	1070.487
IRS4	351.424	1145.771
BOP2	109.044	1390.960
YOL035C	-455.588	940.394
ESBP6	364.006	722.478
GET2	262.560	1182.866
AUA1	-1864.062	340.932
SAE2	-531.068	2864.592
RRT1	-1788.750	2119.964
ASK10	-933.248	1320.763
VAC17	-1244.461	2010.734
LYS21	-2116.455	1165.422
PCL1	-619.265	889.470
APM3	567.945	1269.855
SGD1_damp	-591.404	1063.498
ROT2	494.800	1729.397
IWR1	388.293	978.661
NUP157	-1720.319	1887.965
IKI3	-13.033	2027.810
met30-9	-939.608	-275.514
LSB5	-1463.865	1949.866
YDR541C	160.290	-167.583
YDR415C	-2035.485	1337.471
RPF1_damp	-591.488	1440.060
orc2-1	-741.693	2758.048
TRX1	-2128.803	1507.065
ATH1	366.192	146.607
AYT1	839.986	1473.350
BNA5	710.805	2310.320
PUS2	-99.092	2730.749
SWP82	667.596	363.383
YML033W	-0.127	1677.292
BNA3	928.188	1057.750
ECM37	-1800.274	1908.701
YPL102C	4.661	2205.971
EFT1	517.201	529.272
SUR4	904.624	620.700
CLC1	587.315	2401.723
FRM2	-1644.313	2253.494
YLR053C	-1719.732	2469.549
ATP12	-375.955	-210.803
ECM13	-1705.950	2433.778
WHI3	-833.106	2048.380
INP53	318.278	989.349
smc1-259	-962.687	2540.595
erg8-1	-477.858	2202.375
VHS3	-1685.739	929.095
VPS13	423.117	964.237
YET1	-837.129	2036.331
wbp1-1	661.160	1701.976
SSE1	-1437.206	852.223
HAC1	522.816	1682.169
BAP2	577.982	420.987
SRL1	1003.067	1786.476
TPM2	89.709	2287.649
YRA2	-693.498	2620.260
BUB3	-1004.832	2521.968
POL32	-667.794	2675.625
ALG6	543.517	1721.965
PUS5	-377.717	1050.930
SYT1	361.392	1383.645
ALB1	-1957.096	1273.817
SIP18	617.577	1412.198
YLR366W	-877.115	517.576
TIR2	-2047.166	1575.407
YMR119W-A	-65.991	2228.871
ARE1	-1122.613	561.536
ERS1	-893.860	772.752
YNR005C	-90.504	1139.206
ERG6	914.188	635.792
CTF8	-855.706	2578.418
YER140W	678.340	1724.316
RPL27B	-1037.943	280.405
LEU1	-2123.503	982.928
VPS64	-1643.824	994.169
MUP3	1060.030	1533.255
RPL21B	-923.307	272.461
REH1	3.266	568.104
ERI1	739.686	1705.704
SLM4	942.461	822.244
YPR084W	-1965.161	1931.257
YML102C-A	-833.734	2658.790
KIP3	-761.333	2238.886
TAE1	-1292.568	609.580
OPI11	-104.282	2797.639
IOC2	136.096	2601.417
YLR111W	485.653	1824.636
LPX1	-836.743	2939.662
FIR1	-1409.480	2469.055
AIM33	-243.133	360.433
GIS4	780.408	670.500
LIA1	-1538.709	1068.231
YGR045C	-1745.146	513.773
GAL80	-1814.931	664.288
HHO1	-795.568	508.952
YLR072W	-1446.558	1208.869
COG8	280.180	1031.648
MTC1	197.061	1195.794
THS1_damp	-496.978	1305.270
GAL3	110.357	54.341
VPS60	113.332	928.111
SPT21	-847.619	2818.632
APA1	-1606.105	2254.729
YMR148W	708.496	1709.234
LEU4	836.640	647.409
HHT2	-1317.847	2721.726
PAN3	-971.237	2007.147
AIM20	-2062.203	1193.170
cdc23-1	-1030.578	2552.458
MOT3	-7.147	2400.323
esa1-L254P	-1.140	2765.950
RAD18	-1001.758	2586.694
MAK31	-275.567	627.633
MCR1	514.048	110.298
ROM2	534.202	1887.401
taf5-15	-467.816	1856.448
RPL35B	-1111.221	292.859
ULS1	463.000	2380.755
YGR066C	-292.945	854.618
RPL9B	-1043.130	416.446
IGO1	178.628	227.547
GVP36	-189.639	2889.405
HAP5	-477.457	149.782
DBF2	-1229.068	2769.888
RIP1	-567.400	-15.006
GUP2	420.258	202.091
RTR1	-1103.255	1465.298
FCF2_damp	-1605.266	618.383
RPS0B	-727.253	420.962
ZTA1	-1601.798	325.035
RTT109	-647.309	2820.955
PRM10	284.580	-17.168
YDL211C	503.159	183.906
IRC23	-1670.619	513.583
MEP2	-1353.698	2102.393
cdc45-27	-802.906	2774.888
YAR1	-516.816	612.471
YOR268C	-2082.374	1277.169
LTP1	-1322.357	131.469
SIF2	-1014.045	1531.299
HCM1	-901.690	2153.218
MSN2	-1907.945	593.820
CWC23_damp	-992.655	830.725
CTF19	-828.396	2450.132
SUT1	-1521.188	318.253
RPL9A	-1244.244	408.904
PRE9	-1193.779	2209.011
ECM1	-1663.378	2195.798
SSQ1	-695.751	1059.103
PHO13	-80.019	2419.482
HXK2	-912.746	69.010
MRT4	-198.878	456.714
PLB3	-2018.367	1613.515
ATX1	139.302	2642.511
SAM3	-1492.905	189.374
HNT2	-1178.450	2687.773
SHP1	-1009.685	2407.273
UBR1	-698.837	2477.387
RPS29B	-718.592	629.513
CMR3	-1485.518	1459.245
DDP1	174.410	-52.063
CPR3	-1567.755	1368.705
RIM101	474.513	1328.096
YER119C-A	-1462.792	2362.762
HNM1	-1620.981	1282.708
RAD34	-949.206	2360.004
BZZ1	361.731	2281.377
GIP1	-1959.746	721.213
HTA1	-485.859	2597.521
MET31	-311.944	2014.021
ERF2	261.020	30.131
PHO3	721.938	1588.493
FCY2	-364.080	-204.558
ATG3	-200.478	893.177
SIP4	-1765.537	245.444
YDR455C	140.497	860.735
OSH2	304.866	659.997
HHT1	-952.544	2874.237
MAD1	-940.896	2426.923
YML100W-A	831.770	483.644
SPG4	-480.385	1812.324
RVB2_damp	-1195.301	968.834
YBR137W	-1.983	1175.060
FAR11	-1719.973	1142.375
REX4	-1617.833	236.308
YNR048W	-2067.411	1868.692
YOR333C	-1176.656	-155.496
PRB1	-548.402	833.242
MRE11	-704.363	2646.281
ADH2	-969.767	2697.152
PEX29	-1424.490	1520.485
KGD2	24.001	-62.688
HST1	-328.461	2356.477
YKR047W	686.661	2266.587
UBC4	-873.201	2145.708
PST2	876.600	528.667
cdc2-2	-675.182	2764.926
UBP8	-538.541	2418.677
THI3	-794.877	1075.191
MNN10	367.354	1887.010
DAS1	-1216.398	-36.072
UBP6	-1336.527	2495.946
ERP2	-1539.179	2618.055
YGL242C	96.006	1817.938
SUR1	-132.462	1635.468
ARL1	329.665	1095.164
YDL062W	-1186.737	240.840
SVF1	-769.009	-41.566
IKI1	106.701	2266.961
YDR149C	-1098.619	2291.223
SPO13	593.252	476.735
TRS33	458.656	1027.869
ADE4	-75.341	361.553
BOR1	-1484.518	1236.088
MBA1	-897.252	667.221
YNR071C	-744.108	2914.672
ROG3	-2164.298	1431.364
EHT1	-1985.901	1009.744
YPL225W	-56.939	2816.377
DSE2	745.989	938.596
AIM22	-40.067	123.246
LIN1	-1788.678	1056.921
CPR4	-1729.447	994.476
PEX12	-474.630	520.586
EDC1	642.687	262.706
YMD8	-1920.046	855.271
MRP49	-901.256	593.469
sec13-1	953.759	952.669
EMI5	-781.564	-265.296
NUP60	-1400.395	2006.791
MUD1	-1622.661	1256.026
RMD5	-901.729	-19.722
RRI1	-207.614	2157.630
PEX21	-1633.206	122.828
VID22	182.386	646.607
CBR1	-1538.074	1857.356
MBB1	-419.362	-195.369
cdc11-2	-375.735	1699.968
BPH1	55.565	888.977
NUP133	-1182.690	1799.203
alg1-1	-1001.033	2887.768
PDA1	-234.434	234.903
ADE2	-103.385	130.113
YDR239C	1035.167	1468.824
RPL22A	-1178.286	692.585
cdc28-13	-995.928	2725.654
YLR282C	-231.250	803.858
YOL099C	-2083.164	1763.245
GCD2_damp	272.453	2695.412
RGA2	-789.654	-207.234
ENT1	-213.317	711.565
YPR050C	235.222	1021.846
YGL152C	-458.888	618.004
DSD1	-1371.746	2268.600
HBS1	685.546	1259.551
FAR10	-2041.920	1100.784
SET4	-34.251	2442.781
YLR065C	-441.721	1216.306
CSR1	-393.791	-301.561
HUA1	-1387.705	2676.112
MSB4	257.354	825.152
YPL261C	-1354.848	2416.442
SOH1	-1213.752	1506.040
PFS1	-101.712	-141.435
YCL022C	-189.330	329.159
YCR015C	94.907	294.971
YNL143C	525.575	1251.505
SPO77	510.679	2498.433
PPM1	-391.372	2763.634
EAF1	-1297.058	1621.156
ERG25_damp	630.323	2170.014
DON1	-1286.524	-24.279
ECM38	-184.364	1129.013
ISW2	-1649.317	372.860
AUS1	-1671.176	1905.908
YDR391C	549.779	834.051
VPS4	749.053	1130.742
VID28	-606.867	33.632
orc3-70	-719.483	2634.785
HSP82	-45.932	-17.613
CIT2	-1723.120	132.314
MND2	-194.660	2796.006
FRE7	-1991.450	1640.887
TRM9	191.268	2402.766
DUG1	-118.111	1509.871
CWC21	-1945.820	1356.755
CBF1	306.132	1028.347
arc35-5	-23.380	2327.610
YLR001C	478.359	2365.688
YLL054C	580.505	2347.223
SPO14	-102.916	2695.597
KEX1	718.833	1963.902
HOL1	-227.863	-247.364
GCR2	52.413	2526.719
SYH1	-187.434	1233.956
IMP2	-559.613	504.431
UBX5	-800.990	2194.406
VMA13	605.536	379.473
FLO10	959.432	724.856
FAR7	-1961.491	1090.000
YDL176W	284.037	2102.206
KIP1	-884.542	2770.578
YJL049W	-152.499	1349.747
SVP26	495.934	573.021
VAM6	0.190	1441.221
DPB4	-1314.642	553.053
orc2-2	-694.127	2775.374
TRP3	-106.735	25.811
YGR131W	341.320	650.338
AIP1	480.118	2325.107
DNF3	-1937.277	2167.990
ELP2	-9.615	2082.109
ssu72-2	-1343.655	1281.595
AQY2	886.820	1806.205
NBP2	672.853	1441.822
ACE2	-1603.156	2439.863
HPC2	-792.839	1417.357
RTF1	-1350.362	1475.866
BEM1	41.704	2094.648
SSK2	-266.019	2544.578
YLR073C	-577.808	1873.524
VPS28	796.421	1173.529
PPT2	222.978	-83.193
SRS2	-625.208	2691.560
YGR125W	-1617.184	1771.639
KIP2	-1191.967	2452.379
UBX4	-1497.602	2263.619
SMA1	533.182	279.506
YPL088W	-1886.598	1279.075
OPI3	-1230.557	1584.094
RPS7B	-968.968	398.914
PLP1	-941.201	2390.563
CLB2	-803.988	2608.486
IXR1	-941.712	-89.080
RPC53_damp	-1984.183	2098.709
GPT2	-1648.302	710.156
ZRT1	-110.850	532.608
LRC2	-1217.962	-52.212
YOL118C	-1575.374	2081.338
YGR203W	214.844	391.712
SEC3	-181.603	222.609
YBR285W	386.748	2476.985
PHO86	124.393	1926.181
mtr4-1	-1286.434	693.186
MSH4	-8.228	725.886
ENV7	495.269	64.532
YNL043C	547.501	2086.172
RHO2	513.560	1654.753
YAR029W	-669.425	1611.865
EMG1_damp	-1648.722	534.522
HOG1	-123.645	2287.211
YAP1	769.395	2147.334
PSY3	626.204	2201.792
GSG1	225.039	1048.977
CSF1	590.350	1766.474
DSF2	-2058.998	1063.216
PTP2	229.926	2488.974
YPR127W	-1681.817	993.895
SSK1	-309.526	2569.835
YOR050C	-1915.563	645.728
YHR180W	53.509	820.288
SEC28	314.515	1173.312
taf9-ts2	-752.079	1975.877
DPH5	562.872	2240.228
PKH1	648.030	1515.450
PHO11	-1990.039	789.697
POC4	-1273.042	2312.798
PIP2	-1114.852	2769.304
COX14	-555.381	60.165
YAP5	-1734.516	2220.580
CWC25_damp	-1718.152	911.363
HXT5	66.525	195.100
APC9	-794.022	2669.369
ATG1	164.638	381.422
RGD1	389.136	1774.988
MUM3	-2040.991	639.501
VMA9	628.829	364.274
YOP1	-1867.304	836.442
SNU66	-1694.743	1150.251
KRE1	691.955	1671.610
YPR097W	-286.900	113.448
MET28	-449.752	1280.751
EMP46	-1589.038	1189.564
PAU5	-314.115	616.083
ret2-1	309.421	1046.285
YLR415C	358.534	11.570
CUP9	-1075.912	68.601
ERD1	472.715	1684.449
RPL14B	-460.858	471.743
cdc4-3	-1604.332	1314.365
AIM36	-903.021	552.950
SFH5	-1706.588	144.440
YGL217C	-865.580	2302.523
ALR1_damp	-1890.729	537.645
SHM2	-263.525	344.176
YMR245W	-854.690	332.932
PPZ1	-1279.676	2089.482
INH1	365.558	69.731
SPT23	-1682.037	1171.390
STE24	333.982	1740.263
ITC1	-1567.787	258.624
MOH1	-1903.447	2182.163
PMC1	-1581.821	2170.738
GOT1	272.575	1095.331
YOL163W	-1425.344	-61.500
ATG23	-2182.629	1496.840
MYO5	208.656	1932.115
PAU15	-650.800	754.683
YER181C	119.555	1581.242
PMT2	608.593	1812.797
PEP12	666.833	1141.378
ART5	-101.980	254.449
GET3	317.912	1080.217
TPO5	-2117.152	1689.827
CRR1	-847.850	897.024
ENT4	162.889	1157.377
RTG1	751.742	379.424
CTP1	393.890	-22.616
YGR071C	-213.271	764.418
URA7	-370.521	-263.518
YNR021W	-1327.313	961.440
PUF6	-1499.662	578.496
ALG9	771.763	1927.910
GDH2	813.596	403.612
NEM1	908.094	873.280
BIO2	-842.753	934.584
TEX1	-1760.735	697.407
GCY1	-885.199	323.170
prp31-1	-1246.458	1318.413
REV3	-1640.961	234.850
MFA2	-1131.135	2775.328
SCS3	-245.316	1868.616
RPL37A	-1126.065	493.845
YCR102W-A	-1040.346	784.906
YOR024W	-588.227	2694.206
YSP1	917.532	1818.933
DAL81	1049.888	1035.033
YOR041C	-1311.653	418.832
MIG2	-1761.020	268.754
SUL1	789.899	1832.159
SNC1	387.285	3.956
YMR124W	429.539	1987.510
scc2-4	-936.573	2504.051
YFR016C	666.527	2207.723
ABZ1	-739.041	1111.101
TPC1	1075.371	1237.303
COG6	200.336	1024.158
VTS1	493.438	118.838
SCD6	541.205	413.254
VPS5	610.784	1038.122
PCP1	-846.608	-109.488
GSF2	-1076.010	-40.675
NST1	-115.139	818.183
RAD51	-646.854	2837.291
HSP26	-386.918	2902.210
MDM35	262.878	406.150
SPG3	436.804	2519.156
APM4	914.127	1171.320
UBP15	654.934	754.800
GAL4	-664.896	962.005
SNF11	720.321	405.032
cdc7-4	-999.898	2801.445
CSM1	-1439.147	2619.805
KSP1	-2184.646	1133.650
orc2-4	-762.087	2743.659
MRS2	-1243.532	-146.644
RTC6	-682.914	258.759
CSN12	142.162	2534.636
BNA1	673.185	1403.689
TEP1	-1527.396	822.090
CIS1	954.179	1483.748
PML1	-1821.701	1286.075
VMA6	690.878	407.309
RAD9	-683.714	2571.305
YKR040C	-1601.554	1924.044
MSP1	-1773.498	1832.376
SPO23	-1949.527	2158.428
ERV15	-1843.835	390.420
YLR211C	-361.640	993.442
SOK2	111.384	1111.040
ATG10	-113.977	432.567
OTU1	1023.510	1537.869
PIN2	-2153.586	1202.034
ATP23	-632.481	151.899
ILV3_damp	-793.672	1139.850
YML035C-A	-170.369	1677.317
RAV2	181.721	893.059
APN1	-233.193	2713.538
PHB2	-830.741	410.892
pol12-ts	-604.183	2756.207
HEK2	-882.537	2896.786
YPL182C	-928.383	1161.552
YMR086W	193.387	2643.982
SDC25	-1708.252	2345.770
GAL7	-1771.543	209.538
SEC66	75.144	1864.232
YOS9	-1369.140	2480.224
YDR274C	-51.130	257.671
YOR379C	474.015	200.930
YER079W	209.679	-140.497
YBR226C	-1973.717	584.113
RPS1A	-1068.998	303.532
KAR9	-673.511	2150.761
TRE1	548.701	2209.109
DOM34	907.758	1418.396
LGE1	-1255.864	1554.640
SKY1	599.573	918.567
YML058C-A	-126.291	1361.775
YOL013W-A	-1982.647	744.603
CHA4	352.152	283.744
cdc11-5	-364.920	2010.251
YLR041W	-134.702	680.149
RAD14	-1664.651	2115.409
LYS20	242.479	-20.960
YGL108C	433.854	341.607
nop2-3	-1456.147	503.434
YLR428C	-535.346	2595.124
YOR053W	204.099	1416.121
YKL115C	-1277.424	1188.941
SCO2	-860.662	389.345
smc6-9	-480.242	2372.793
TPM1	219.447	1915.471
EXG1	-189.972	-87.145
SET3	-958.609	1534.510
NOT3	-2020.865	1408.690
INO80_damp	-963.653	1577.165
YGR031W	-2136.209	1484.430
DSF1	-2039.749	1183.057
YGL081W	-1169.928	2220.619
ECM32	-803.356	593.649
NUP53	-1600.033	1912.719
RIM4	-1639.639	348.555
VTA1	390.015	569.266
IRC16	486.929	2489.513
BCS1	-494.036	121.422
PFA5	-2181.127	1179.232
YKL158W	339.012	195.184
YPL247C	437.964	670.714
YPR045C	-35.624	2647.036
YPL141C	-1265.021	2758.750
NOP12	-1341.500	436.031
BCY1	643.636	753.533
RAD52	-613.526	2833.068
GLR1	-10.949	-10.855
YBL071C	67.136	2218.016
YNL181W_damp	371.833	1842.668
YBR178W	731.898	602.224
YKL171W	-1832.152	512.083
YLR407W	-1496.589	309.416
SLX5	-170.131	2630.855
BIK1	-1147.101	2318.520
SBH2	-661.357	1607.815
YDR090C	468.308	77.514
ZRG8	820.399	1762.456
ARO8	938.010	1126.879
ARL3	357.302	1178.000
EAF6	303.443	2073.000
SOL1	-2096.476	1356.953
SDC1	-1292.652	1515.152
UPC2	224.085	2673.464
MRN1	-1921.843	1540.100
FMP45	-1164.371	102.514
OST6	506.399	1749.446
GEF1	401.135	574.940
MRH1	-557.474	-316.084
MRP8	702.868	311.888
CEX1	479.236	1182.763
FLX1	-723.887	310.346
PMA2	-581.146	2177.726
JNM1	-1172.386	2365.262
BCK2	222.005	2474.265
NFI1	999.372	1451.963
ARV1	819.188	1684.397
VID30	-778.447	-22.521
YHL039W	-970.740	-90.431
MRP13	-993.244	104.258
RAV1	403.424	1243.478
FTR1	984.187	1762.558
YPR170C	-2039.447	1199.204
YPL041C	-1268.318	2349.945
pob3-L78R	-1219.315	1398.077
MKK1	-698.841	130.748
SPP382_damp	-614.670	1153.072
YBR174C	-1481.418	1504.081
YPT32	923.609	1503.972
PEA2	5.592	1885.070
PIN4	965.949	1585.850
YDL026W	1066.559	1514.499
TPK1	-1483.395	40.180
OYE2	-125.278	2889.880
BUG1	574.932	1025.999
MAM3	-2184.709	1062.136
YCL056C	-1299.990	2008.891
SSK22	-1711.036	1350.534
SNF4	-1320.863	1056.897
NHP6A	-1409.440	409.886
SVL3	363.096	1988.732
NAB6	610.027	1854.470
YKR012C	-1726.314	2376.002
YDR266C	-638.312	2059.605
DAN1	807.565	725.469
PDR12	-1872.494	488.419
MET16	-676.083	1216.543
YPL185W	-1740.819	975.733
YDL172C	603.551	732.293
SPS22	-1991.630	897.070
LPE10	-1159.180	87.254
POP2_damp	-1950.616	821.110
YIL077C	-1033.608	12.892
PEX30	-1285.514	1301.915
MID1	18.676	1969.651
HCR1	-999.720	4.755
LRC1	-371.264	2253.276
YCL060C	-644.403	2588.806
HSP150	739.116	2161.228
HPF1	-1709.867	670.979
YOR015W	-1847.366	893.580
SYG1	-1326.535	2686.451
SEE1	-380.688	2914.328
PHB1	-675.074	671.895
SYS1	318.993	1125.940
XPT1	-1730.739	694.615
URA10	-680.001	1243.341
SIC1	-1154.745	2526.599
API2	446.189	1738.663
YKL200C	-1485.210	2040.536
ACH1	-457.694	-90.594
TMA46	-123.147	-249.199
RAD57	-679.800	2787.069
MDR1	-1539.867	921.631
OCA6	-85.262	647.453
sec16-2	-495.895	1105.829
APL3	207.384	-122.322
RFM1	-333.927	2532.182
CUE1	-98.986	1955.776
CNN1	-1024.975	2625.610
HLJ1	-1927.034	2116.274
YGR205W	-184.201	1325.196
OAF1	-1723.747	2166.474
EGD2	-980.204	2027.636
PSY4	-1608.448	2320.571
CPR7	195.301	983.535
REV7	-1614.510	66.695
MSD1	-674.882	-27.241
YMR187C	-2151.900	1596.819
sec17-1	247.917	1071.323
BDF2	-991.777	1506.907
YGR266W	-2025.977	1891.333
RVS161	-326.580	1469.330
SNU23_damp	-1870.524	1476.718
DIT2	139.944	2232.269
ALT1	-1163.740	707.287
STP1	514.048	586.307
AFR1	-1265.356	1910.930
RDR1	-307.210	1829.589
BUD21	-505.225	692.255
RKM4	-1484.921	2497.708
MSH2	-314.222	2725.837
RIM13	610.087	1301.274
FIG2	-981.859	2313.122
SER1	299.823	168.089
RAD50	-594.375	2773.341
SAC1	-163.986	70.371
SFK1	-1652.164	155.719
YKR104W	-1805.131	408.855
YNL134C	1080.681	1361.234
SPP381_damp	-736.099	1051.503
PEP3	752.448	1183.272
YOR300W	124.438	354.737
USA1	-433.810	1611.515
CLB3	-385.303	1970.114
SWT21	-1713.709	865.160
STB4	-1662.962	120.340
RCR1	-1259.802	-76.141
MUD2	-1747.985	1198.569
MSC7	130.194	2329.209
PEF1	-47.035	1065.854
MDY2	376.621	1061.302
MDM10	-1136.870	92.626
wbp1-2	679.231	1759.791
SKG1	-396.963	496.073
ARO1	190.384	177.830
ARP6	-944.681	1699.725
ERV14	165.757	1079.622
EAF5	-1567.062	1641.683
EAF3	-887.866	1663.257
FMS1	674.167	2341.962
CTK1	-553.693	927.353
YAL065C	-1017.799	1040.298
NUR1	-7.757	1829.913
SWS2	-358.182	316.316
ESL2	-768.352	-125.445
YNL046W	-1238.172	-166.338
ATG13	-1745.453	495.037
neo1-2	699.151	708.928
PSR1	-1946.010	728.062
CWC15	-2036.665	1396.778
YGL036W	-55.666	-1.886
ATG5	-369.922	894.809
YDR061W	-382.592	489.001
VPS9	452.818	1122.625
YPL205C	-632.800	2098.942
CIN1	-843.739	2206.393
LOT5	871.252	1043.699
SAT4	767.001	2225.152
YDR248C	-2019.219	1519.415
tfa2-45	-586.521	1388.223
ASM4	-1370.169	1755.155
taf1-1	-790.413	1570.835
VID24	-843.751	-141.884
YKU80	-650.558	1696.392
ZIP1	327.304	2597.212
KSS1	-2109.992	864.079
THP2	-1473.857	1981.442
ZRT2	-1388.428	446.538
FAR3	-1940.979	985.633
SRB2	-1150.852	1544.312
RPL6B	-1160.422	335.571
MMR1	721.854	2118.766
YMR052C-A	-1938.178	1266.956
AZF1	-1881.061	1604.702
YOL092W	-262.003	273.055
UTR1	-621.662	2222.275
ALG12	553.926	1610.897
YCR102C	-1888.034	509.232
SIN3	-1027.214	1177.096
MSG5	445.574	1717.001
NGL3	-1830.115	655.453
SWI4	91.126	2095.879
CCW12	464.080	1751.957
HSE1	-20.799	878.388
SAY1	-333.642	78.067
ICL1	-726.024	-255.918
SRO7	219.455	425.255
GLO3	317.093	1111.859
IMD4	-1163.652	-165.947
DPH1	334.270	1679.115
DIM1_damp	-1788.680	485.429
NDT80	-2105.282	830.932
ELM1	-133.109	2027.253
TOP1	-1164.018	537.998
SWD3	-1262.472	1349.680
SSD1	-177.915	1052.479
EOS1	-1064.995	1673.597
LDB17	-2088.303	1876.458
YER186C	328.225	31.145
CRM1_damp	-1019.335	1788.631
SLM2	-1652.977	624.035
LRS4	-1325.436	2639.879
PRM9	-1392.683	655.721
YMR31	-798.818	1482.315
UTH1	435.849	1939.731
TAT2	-1926.053	446.154
MDJ2	-1064.652	2800.418
YLL047W	-195.641	2873.657
YGL149W	-599.532	-130.922
TRK1_damp	-303.336	-308.806
YOR263C	-190.359	1314.200
VPS8	382.067	1258.932
BUD4	-226.325	1644.655
YMR158W-A	-329.404	374.395
HUB1	-2049.932	1387.105
act1-120	-67.028	2249.722
SAP4	764.855	431.436
AUR1_damp	377.953	908.438
PUB1	-1414.740	833.238
MET14	-654.849	1377.010
YKL147C	-1991.039	527.482
tsc10-1	-126.716	2549.572
YLR241W	776.271	2052.164
RPS19B	-896.948	310.823
AEP2	-443.429	13.288
REC102	-1334.749	2459.179
GRE2	36.794	-154.837
NOP16	-1468.949	525.438
SHE10	334.986	1806.562
OPT2	414.902	2601.617
MRPL39	-1138.459	786.646
POL4	-1302.982	263.099
NPT1	-423.344	53.782
CAF20	350.789	2605.714
PIC2	-1443.817	-46.487
RAD54	-644.589	2764.759
PPQ1	1015.998	827.767
MDL1	-1323.337	262.515
GSH2	-530.421	-325.075
ATG12	-159.760	777.806
YGR050C	-85.705	-210.473
HRR25_damp	-1911.747	536.966
EFT2	-249.098	948.397
HOR7	-2069.877	1745.120
YCL076W	-1459.209	416.092
PEX25	-390.889	257.650
YOR246C	-1515.063	1336.222
BDH1	71.684	2744.873
SEM1	-1338.589	2252.592
SGE1	-551.767	-329.176
BOI2	-784.677	2397.048
ret3-1	59.853	1125.704
REV1	-1556.424	26.034
RPS22B	-1084.230	443.546
BUD8	497.569	1365.639
PTC6	-1885.908	1585.610
YOR051C	853.366	1005.468
SWF1	432.651	840.208
HOS4	-1095.087	1536.624
PAN6	-1998.695	1394.283
RCN1	-1550.557	1871.257
ATP10	-307.003	276.831
TIP41	374.270	2366.614
BOI1	-966.688	2767.788
smc3-42	-877.337	2597.974
SNX4	616.402	945.741
cdc42-1	-120.225	2535.835
UBP9	-819.198	2181.956
YDL121C	860.285	1536.197
RCE1	370.192	1024.169
YGL218W	-1026.760	522.638
ATG9	-54.594	609.294
IES2	-1218.316	1798.705
QCR9	-574.354	116.917
RPL26B	-59.631	25.583
YLR402W	-117.868	2525.430
YHR080C	-1731.070	2122.610
PTH1	-521.470	169.240
PEX3	-429.861	589.084
HUL5	-1432.043	2352.990
YDL183C	302.062	51.266
MET22	170.019	2504.141
YBR141C	-1803.895	366.212
NOC4_damp	-829.832	947.438
smc3-1	-933.816	2536.180
CGR1	-747.586	1847.390
GID7	-945.675	-208.630
apc5-CA	-1065.035	2760.257
DOT1	-844.565	2215.023
DTD1	-1469.457	171.635
DUF1	673.156	603.795
YSW1	-1669.015	2497.060
YMR244C-A	-984.891	565.223
MDM30	814.520	688.675
YBR134W	-597.072	2558.420
SDH1	-608.550	-249.522
PTA1_damp	-1400.737	695.419
RAD6	-1175.937	1899.584
MMT1	-420.864	2221.642
SBE2	633.628	1883.631
YLR152C	384.198	66.491
MCH4	-2061.345	1279.615
FIS1	-1511.441	2200.048
YML010C-B	-315.300	2585.175
SBH1	-283.414	169.607
CHL1	-826.255	2319.531
ICP55	-920.307	480.059
RNH203	-544.564	2604.772
ASP1	341.182	2629.239
SLK19	-1025.319	2493.214
FMP52	-702.847	1369.175
pcf11-ts2	-1854.537	1176.408
YNR073C	-2178.736	1324.163
CTI6	-1058.236	1249.017
YKL027W	-509.447	2195.836
TMA64	-855.180	2551.064
cdc8-2	-681.315	2908.691
GPX2	-1568.780	1019.932
EDE1	390.626	1963.648
HUR1	-239.494	929.646
YLR046C	-1437.672	2458.667
RIM8	803.578	1277.559
YPL229W	192.056	465.344
YBR300C	-1464.581	630.740
IZH3	-840.544	19.458
YJR037W	583.816	184.020
LAS21	559.676	1682.213
NCS6	19.629	2245.415
ADY2	-78.187	-183.465
IES5	-536.224	-227.181
CLB4	-731.013	2212.244
RSB1	-965.893	23.279
TCB2	-1392.059	2358.701
YPR078C	-54.787	1595.583
YLL058W	-1864.077	1046.226
COX12	-488.408	29.750
YJL144W	-1312.376	2518.379
YKR018C	-512.175	-282.134
PTC4	-629.767	-59.717
RXT2	-963.550	1322.860
MIP6	-136.052	666.081
ATG18	121.210	259.629
YHL045W	302.621	266.898
CAP2	208.969	1949.232
DID2	207.651	747.340
cdc48-3	-1033.590	2324.379
SRY1	-1725.305	2324.309
CRG1	-871.071	-274.248
GLO4	-445.673	1263.099
GPI16_damp	-973.350	2301.316
YOL083W	-2071.235	1755.556
RPS16B	-1048.389	266.432
RPS21B	-704.583	296.648
OAR1	-33.464	277.332
APS2	-2129.371	882.076
MSC6	-990.263	-68.175
DBP7	-618.492	533.287
YRO2	770.155	1440.960
pkc1-ts	775.368	2133.799
RTN1	-1751.021	2281.603
MMS2	-245.538	585.164
rpn12-1	-1079.920	2313.652
CBC2	-1963.777	1246.404
PHO2	314.540	41.955
