Gene ID	Gene systematic name	Gene common name	NPV hap alpha | growth (spot assay) | standard | YPG [3%] | Merz S~Westermann B, 2009
4254	YML094C-A	YML094C-A	0.00000
3368	YJL127C	SPT10	0.00000
3322	YJL079C	PRY1	0.00000
5192	YOL143C	RIB4	0.00000
4125	YLR435W	TSR2	0.00000
14	YAL016W	TPD3	0.00000
4772	YNL139C	THO2	0.00000
1339	YIL154C	IMP2'	0.00000
5874	YPL268W	PLC1	0.00000
2720	YGL038C	OCH1	0.00000
2711	YGL029W	CGR1	0.00000
2904	YGL223C	COG1	0.00000
2924	YGL242C	YGL242C	0.00000
5959	YPR072W	NOT5	0.00000
3327	YJL084C	ALY2	0.00000
3318	YJL075C	APQ13	0.00000
2658	YDR532C	KRE28	0.00000
3922	YLR233C	EST1	0.00000
3923	YLR234W	TOP3	0.00000
3924	YLR235C	YLR235C	0.00000
3928	YLR239C	LIP2	0.00000
3931	YLR242C	ARV1	0.00000
3933	YLR244C	MAP1	0.00000
4089	YLR399C	BDF1	0.00000
4029	YLR338W	OPI9	0.00000
4086	YLR396C	VPS33	0.00000
691	YEL036C	ANP1	0.00000
699	YEL044W	IES6	0.00000
799	YER068W	MOT2	0.00000
2264	YDR138W	HPR1	0.00000
5501	YOR290C	SNF2	0.00000
4689	YNL055C	POR1	0.00000
6252	YAL016C-B	YAL016C-B	0.00000
6451	YAL037C-A	YAL037C-A	0.00000
6312	YAL067W-A	YAL067W-A	0.00000
6314	YAR035C-A	YAR035C-A	0.00000
6253	YBL008W-A	YBL008W-A	0.00000
6184	YBL029C-A	YBL029C-A	0.00000
6241	YBL039W-B	MIN6	0.00000
6316	YBL071C-B	YBL071C-B	0.00000
6181	YBL071W-A	KTI11	0.00000
6317	YBL100W-C	YBL100W-C	0.00000
6455	YBR056W-A	MNC1	0.00000
6171	YBR058C-A	TSC3	0.00000
6255	YBR072C-A	YBR072C-A	0.00000
6172	YBR085C-A	YBR085C-A	0.00000
6234	YBR111W-A	SUS1	0.00000
6322	YBR182C-A	YBR182C-A	0.00000
6257	YBR196C-A	YBR196C-A	0.00000
6534	YBR196C-B	YBR196C-B	0.00000
6258	YBR200W-A	YBR200W-A	0.00000
6535	YBR221W-A	YBR221W-A	0.00000
6324	YBR296C-A	TYC1	0.00000
6189	YCL001W-B	YCL001W-B	0.00000
6177	YCL057C-A	MIC10	0.00000
6243	YCR075W-A	EGO2	0.00000
6182	YDL085C-A	YDL085C-A	0.00000
6192	YDL159W-A	YDL159W-A	0.00000
6244	YDL160C-A	MHF2	0.00000
6537	YDR003W-A	YDR003W-A	0.00000
6114	YDR034W-B	YDR034W-B	0.00000
6196	YDR079C-A	TFB5	0.00000
6261	YDR169C-A	YDR169C-A	0.00000
6262	YDR182W-A	YDR182W-A	0.00000
6264	YDR194W-A	YDR194W-A	0.00000
6265	YDR246W-A	YDR246W-A	0.00000
6135	YDR322C-A	TIM11	0.00000
6198	YDR379C-A	SDH6	0.00000
6458	YDR524C-B	YDR524C-B	0.00000
6459	YDR524W-C	YDR524W-C	0.00000
6173	YER053C-A	YER053C-A	0.00000
6344	YER175W-A	YER175W-A	0.00000
6231	YER180C-A	SLO1	0.00000
6270	YFL041W-A	YFL041W-A	0.00000
6199	YFR012W-A	YFR012W-A	0.00000
6349	YFR032C-B	MIN10	0.00000
6488	YGL006W-A	YGL006W-A	0.00000
6351	YGL007C-A	YGL007C-A	0.00000
6271	YGL041C-B	YGL041C-B	0.00000
6354	YGL188C-A	YGL188C-A	0.00000
6545	YGR035W-A	YGR035W-A	0.00000
6272	YGR121W-A	YGR121W-A	0.00000
6357	YGR146C-A	YGR146C-A	0.00000
6245	YGR169C-A	LSO2	0.00000
6358	YGR174W-A	YGR174W-A	0.00000
6359	YGR204C-A	YGR204C-A	0.00000
6546	YHL015W-A	YHL015W-A	0.00000
6548	YHR007C-A	YHR007C-A	0.00000
6364	YHR022C-A	YHR022C-A	0.00000
6550	YHR050W-A	YHR050W-A	0.00000
6274	YHR086W-A	YHR086W-A	0.00000
6275	YHR175W-A	YHR175W-A	0.00000
6553	YIL002W-A	CMI7	0.00000
6554	YIL046W-A	YIL046W-A	0.00000
6278	YIL134C-A	YIL134C-A	0.00000
6555	YIR018C-A	YIR018C-A	0.00000
6556	YIR021W-A	YIR021W-A	0.00000
6523	YJL047C-A	YJL047C-A	0.00000
6381	YJL077W-B	YJL077W-B	0.00000
6246	YJL127C-B	MCO6	0.00000
6525	YJL136W-A	YJL136W-A	0.00000
6247	YJR005C-A	LSO1	0.00000
6166	YJR135W-A	TIM8	0.00000
6279	YJR151W-A	YJR151W-A	0.00000
6206	YKL018C-A	MCO12	0.00000
6248	YKL068W-A	YKL068W-A	0.00000
6386	YKL096C-B	YKL096C-B	0.00000
6207	YKL106C-A	YKL106C-A	0.00000
6180	YAL044W-A	BOL1	0.00000
6179	YCL021W-A	YCL021W-A	0.00000
6178	YCL026C-B	HBN1	0.00000
830	YER099C	PRS2	0.00000
836	YER105C	NUP157	0.00000
2781	YGL100W	SEH1	0.00000
2800	YGL119W	COQ8	0.00000
2815	YGL134W	PCL10	0.00000
2859	YGL178W	MPT5	0.00000
2865	YGL184C	STR3	0.00000
2866	YGL185C	YGL185C	0.00000
2871	YGL190C	CDC55	0.00000
2872	YGL191W	COX13	0.00000
2873	YGL192W	IME4	0.00000
1624	YKR004C	ECM9	0.00000
6281	YLL006W-A	YLL006W-A	0.00000
6526	YLR264C-A	YLR264C-A	0.00000
6290	YLR285C-A	YLR285C-A	0.00000
6249	YLR307C-A	DPA10	0.00000
6291	YLR342W-A	YLR342W-A	0.00000
6562	YLR361C-A	YLR361C-A	0.00000
6211	YLR363W-A	YLR363W-A	0.00000
6402	YLR406C-A	YLR406C-A	0.00000
6292	YLR412C-A	YLR412C-A	0.00000
6212	YML007C-A	MIN4	0.00000
6293	YML054C-A	YML054C-A	0.00000
6168	YML058W-A	HUG1	0.00000
6410	YMR001C-A	YMR001C-A	0.00000
6213	YMR013W-A	YMR013W-A	0.00000
6411	YMR105W-A	YMR105W-A	0.00000
6565	YMR175W-A	YMR175W-A	0.00000
6412	YMR182W-A	MIN3	0.00000
6238	YMR194C-B	CMC4	0.00000
6296	YMR230W-A	YMR230W-A	0.00000
6413	YMR242W-A	YMR242W-A	0.00000
6566	YMR247W-A	YMR247W-A	0.00000
6415	YMR272W-B	YMR272W-B	0.00000
6416	YMR315W-A	YMR315W-A	0.00000
6567	YNL042W-B	YNL042W-B	0.00000
6528	YNL067W-B	YNL067W-B	0.00000
6418	YNL097C-B	YNL097C-B	0.00000
6298	YNL130C-A	DGR1	0.00000
6568	YNL146C-A	YNL146C-A	0.00000
6215	YNL162W-A	YNL162W-A	0.00000
6569	YNL277W-A	YNL277W-A	0.00000
6426	YOL019W-A	YOL019W-A	0.00000
6530	YOL038C-A	YOL038C-A	0.00000
6165	YOL077W-A	ATP19	0.00000
6217	YOL086W-A	MHF1	0.00000
6571	YOL097W-A	YOL097W-A	0.00000
6218	YOL159C-A	YOL159C-A	0.00000
6299	YOL164W-A	YOL164W-A	0.00000
6250	YOR020W-A	MCO10	0.00000
6573	YOR034C-A	YOR034C-A	0.00000
6431	YOR161C-C	YOR161C-C	0.00000
6575	YOR293C-A	YOR293C-A	0.00000
6303	YOR316C-A	YOR316C-A	0.00000
6305	YOR376W-A	YOR376W-A	0.00000
6307	YPL038W-A	YPL038W-A	0.00000
6229	YPL096C-A	ERI1	0.00000
6576	YPL119C-A	YPL119C-A	0.00000
6440	YPL152W-A	YPL152W-A	0.00000
6309	YPR108W-A	YPR108W-A	0.00000
1869	YAL068C	PAU8	0.00000
6444	YPR159C-A	YPR159C-A	0.00000
61	YAL067C	SEO1	0.00000
60	YAL066W	YAL066W	0.00000
1727	YAL065C	YAL065C	0.00000
57	YAL062W	GDH3	0.00000
56	YAL061W	BDH2	0.00000
55	YAL060W	BDH1	0.00000
54	YAL059W	ECM1	0.00000
53	YAL058W	CNE1	0.00000
52	YAL056W	GPB2	0.00000
51	YAL055W	PEX22	0.00000
49	YAL053W	FLC2	0.00000
48	YAL051W	OAF1	0.00000
47	YAL049C	AIM2	0.00000
46	YAL048C	GEM1	0.00000
44	YAL046C	BOL3	0.00000
43	YAL045C	YAL045C	0.00000
40	YAL042W	ERV46	0.00000
1865	YAL042C-A	YAL042C-A	0.00000
38	YAL040C	CLN3	0.00000
35	YAL037W	YAL037W	0.00000
34	YAL036C	RBG1	0.00000
33	YAL035W	FUN12	0.00000
1861	YAL034C	FUN19	0.00000
29	YAL031C	GIP4	0.00000
28	YAL030W	SNC1	0.00000
27	YAL029C	MYO4	0.00000
26	YAL028W	FRT2	0.00000
21	YAL023C	PMT2	0.00000
20	YAL022C	FUN26	0.00000
19	YAL021C	CCR4	0.00000
18	YAL020C	ATS1	0.00000
17	YAL019W	FUN30	0.00000
16	YAL018C	LDS1	0.00000
15	YAL017W	PSK1	0.00000
13	YAL015C	NTG1	0.00000
12	YAL014C	SYN8	0.00000
9	YAL011W	SWC3	0.00000
6	YAL008W	FUN14	0.00000
5	YAL007C	ERP2	0.00000
1863	YAL004W	YAL004W	0.00000
4	YAL005C	SSA1	0.00000
2	YAL002W	VPS8	0.00000
62	YAR002W	NUP60	0.00000
63	YAR003W	SWD1	0.00000
66	YAR014C	BUD14	0.00000
67	YAR015W	ADE1	0.00000
68	YAR018C	KIN3	0.00000
70	YAR020C	PAU7	0.00000
71	YAR023C	YAR023C	0.00000
72	YAR027W	UIP3	0.00000
73	YAR028W	YAR028W	0.00000
74	YAR029W	YAR029W	0.00000
75	YAR031W	PRM9	0.00000
1728	YAR030C	YAR030C	0.00000
77	YAR035W	YAT1	0.00000
78	YAR042W	SWH1	0.00000
79	YAR047C	YAR047C	0.00000
3625	YLL001W	DNM1	0.00000
3626	YLL002W	RTT109	0.00000
3629	YLL005C	SPO75	0.00000
3634	YLL010C	PSR1	0.00000
3636	YLL012W	YEH1	0.00000
3637	YLL013C	PUF3	0.00000
3638	YLL014W	EMC6	0.00000
3639	YLL015W	BPT1	0.00000
3641	YLL019C	KNS1	0.00000
3642	YLL020C	YLL020C	0.00000
3643	YLL021W	SPA2	0.00000
3645	YLL023C	POM33	0.00000
3646	YLL024C	SSA2	0.00000
3647	YLL025W	PAU17	0.00000
3648	YLL026W	HSP104	0.00000
3650	YLL028W	TPO1	0.00000
3651	YLL029W	FRA1	0.00000
3654	YLL032C	YLL032C	0.00000
3660	YLL038C	ENT4	0.00000
3661	YLL039C	UBI4	0.00000
3662	YLL040C	VPS13	0.00000
3665	YLL043W	FPS1	0.00000
3667	YLL045C	RPL8B	0.00000
3668	YLL046C	RNP1	0.00000
3669	YLL047W	YLL047W	0.00000
3673	YLL051C	FRE6	0.00000
3674	YLL052C	AQY2	0.00000
3675	YLL053C	YLL053C	0.00000
3676	YLL054C	YLL054C	0.00000
3677	YLL055W	YCT1	0.00000
3678	YLL056C	YLL056C	0.00000
3679	YLL057C	JLP1	0.00000
3680	YLL058W	YLL058W	0.00000
3682	YLL060C	GTT2	0.00000
3683	YLL061W	MMP1	0.00000
3684	YLL062C	MHT1	0.00000
3685	YLL063C	AYT1	0.00000
3690	YLR001C	YLR001C	0.00000
3692	YLR003C	CMS1	0.00000
3693	YLR004C	THI73	0.00000
3700	YLR011W	LOT6	0.00000
3701	YLR012C	YLR012C	0.00000
3702	YLR013W	GAT3	0.00000
3703	YLR014C	PPR1	0.00000
3704	YLR015W	BRE2	0.00000
3705	YLR016C	PML1	0.00000
3706	YLR017W	MEU1	0.00000
3707	YLR018C	POM34	0.00000
3708	YLR019W	PSR2	0.00000
3709	YLR020C	YEH2	0.00000
3710	YLR021W	IRC25	0.00000
3712	YLR023C	IZH3	0.00000
3713	YLR024C	UBR2	0.00000
3714	YLR025W	SNF7	0.00000
3717	YLR028C	ADE16	0.00000
3731	YLR042C	NFG1	0.00000
3732	YLR043C	TRX1	0.00000
3733	YLR044C	PDC1	0.00000
3735	YLR046C	YLR046C	0.00000
3736	YLR047C	FRE8	0.00000
3737	YLR048W	RPS0B	0.00000
3738	YLR049C	MLO50	0.00000
3742	YLR053C	YLR053C	0.00000
3743	YLR054C	OSW2	0.00000
3744	YLR055C	SPT8	0.00000
3746	YLR057W	MNL2	0.00000
3747	YLR058C	SHM2	0.00000
3748	YLR059C	REX2	0.00000
3750	YLR061W	RPL22A	0.00000
3751	YLR062C	BUD28	0.00000
3752	YLR063W	BMT6	0.00000
3753	YLR064W	PER33	0.00000
3754	YLR065C	SND2	0.00000
3757	YLR068W	FYV7	0.00000
3761	YLR072W	LAM6	0.00000
3762	YLR073C	RFU1	0.00000
3763	YLR074C	BUD20	0.00000
3766	YLR077W	FMP25	0.00000
3768	YLR079W	SIC1	0.00000
3769	YLR080W	EMP46	0.00000
3770	YLR081W	GAL2	0.00000
3771	YLR082C	SRL2	0.00000
3772	YLR083C	EMP70	0.00000
3773	YLR084C	RAX2	0.00000
3774	YLR085C	ARP6	0.00000
3776	YLR087C	CSF1	0.00000
3778	YLR089C	ALT1	0.00000
3779	YLR090W	XDJ1	0.00000
3781	YLR092W	SUL2	0.00000
3782	YLR093C	NYV1	0.00000
3783	YLR094C	GIS3	0.00000
3784	YLR095C	IOC2	0.00000
3785	YLR096W	KIN2	0.00000
3786	YLR097C	HRT3	0.00000
3787	YLR098C	CHA4	0.00000
3788	YLR099C	ICT1	0.00000
3791	YLR102C	APC9	0.00000
3793	YLR104W	LCL2	0.00000
3796	YLR107W	REX3	0.00000
3797	YLR108C	YLR108C	0.00000
3798	YLR109W	AHP1	0.00000
3800	YLR111W	YLR111W	0.00000
3801	YLR112W	YLR112W	0.00000
3802	YLR113W	HOG1	0.00000
3803	YLR114C	AVL9	0.00000
3807	YLR118C	TML25	0.00000
3808	YLR119W	SRN2	0.00000
3809	YLR120C	YPS1	0.00000
3810	YLR121C	YPS3	0.00000
3811	YLR122C	YLR122C	0.00000
3812	YLR123C	YLR123C	0.00000
3813	YLR124W	YLR124W	0.00000
4247	YML089C	YML089C	0.00000
4246	YML088W	UFO1	0.00000
4242	YML084W	YML084W	0.00000
4241	YML083C	YML083C	0.00000
4240	YML082W	YML082W	0.00000
4239	YML081W	TDA9	0.00000
4238	YML080W	DUS1	0.00000
4237	YML079W	YML079W	0.00000
4236	YML078W	CPR3	0.00000
4221	YML063W	RPS1B	0.00000
4220	YML062C	MFT1	0.00000
4218	YML060W	OGG1	0.00000
4217	YML059C	NTE1	0.00000
4216	YML058W	SML1	0.00000
4214	YML057W	CMP2	0.00000
4215	YML057C-A	YML057C-A	0.00000
4213	YML056C	IMD4	0.00000
4212	YML055W	SPC2	0.00000
4211	YML054C	CYB2	0.00000
4210	YML053C	YML053C	0.00000
4209	YML052W	SUR7	0.00000
4208	YML051W	GAL80	0.00000
4207	YML050W	AIM32	0.00000
4204	YML048W	GSF2	0.00000
4205	YML047W-A	YML047W-A	0.00000
4197	YML037C	YML037C	0.00000
4193	YML034W	SRC1	0.00000
4195	YML034C-A	YML034C-A	0.00000
4192	YML032C	RAD52	0.00000
4190	YML030W	RCF1	0.00000
4189	YML029W	USA1	0.00000
4188	YML028W	TSA1	0.00000
4186	YML026C	RPS18B	0.00000
4184	YML024W	RPS17A	0.00000
4180	YML020W	YML020W	0.00000
4179	YML019W	OST6	0.00000
4178	YML018C	YML018C	0.00000
4177	YML017W	PSP2	0.00000
4176	YML016C	PPZ1	0.00000
4174	YML014W	TRM9	0.00000
4173	YML013W	UBX2	0.00000
4172	YML012C-A	YML012C-A	0.00000
4171	YML012W	ERV25	0.00000
4170	YML011C	RAD33	0.00000
4169	YML009W-B	YML009W-B	0.00000
4166	YML009C	MRPL39	0.00000
4165	YML008C	ERG6	0.00000
4164	YML007W	YAP1	0.00000
4163	YML006C	GIS4	0.00000
4162	YML005W	TRM12	0.00000
4161	YML004C	GLO1	0.00000
4160	YML003W	YML003W	0.00000
4159	YML002W	YML002W	0.00000
4297	YMR002W	MIX17	0.00000
4298	YMR003W	AIM34	0.00000
4301	YMR006C	PLB2	0.00000
4302	YMR007W	YMR007W	0.00000
4303	YMR008C	PLB1	0.00000
4304	YMR009W	ADI1	0.00000
4305	YMR010W	ANY1	0.00000
4306	YMR011W	HXT2	0.00000
4307	YMR012W	CLU1	0.00000
4309	YMR014W	BUD22	0.00000
4311	YMR016C	SOK2	0.00000
4312	YMR017W	SPO20	0.00000
4313	YMR018W	PEX9	0.00000
4314	YMR019W	STB4	0.00000
4315	YMR020W	FMS1	0.00000
4317	YMR022W	UBC7	0.00000
4318	YMR023C	MSS1	0.00000
4319	YMR024W	MRPL3	0.00000
4320	YMR025W	CSI1	0.00000
4321	YMR026C	PEX12	0.00000
4322	YMR027W	YMR027W	0.00000
4324	YMR029C	FAR8	0.00000
4325	YMR030W	RSF1	0.00000
4327	YMR031W-A	YMR031W-A	0.00000
4326	YMR031C	EIS1	0.00000
4328	YMR032W	HOF1	0.00000
4330	YMR034C	RCH1	0.00000
4332	YMR036C	MIH1	0.00000
4335	YMR039C	SUB1	0.00000
4336	YMR040W	YET2	0.00000
4337	YMR041C	ARA2	0.00000
4338	YMR042W	ARG80	0.00000
4340	YMR044W	IOC4	0.00000
4437	YMR140W	SIP5	0.00000
4438	YMR141C	YMR141C	0.00000
4440	YMR143W	RPS16A	0.00000
4441	YMR144W	FDO1	0.00000
4442	YMR145C	NDE1	0.00000
4444	YMR147W	LDO45	0.00000
4445	YMR148W	LDO16	0.00000
4451	YMR153W	NUP53	0.00000
4450	YMR153C-A	YMR153C-A	0.00000
4453	YMR155W	YMR155W	0.00000
4454	YMR156C	TPP1	0.00000
4455	YMR157C	AIM36	0.00000
4457	YMR158W-B	YMR158W-B	0.00000
4458	YMR159C	ATG16	0.00000
4459	YMR160W	YMR160W	0.00000
4460	YMR161W	HLJ1	0.00000
4461	YMR162C	DNF3	0.00000
4462	YMR163C	INP2	0.00000
4463	YMR164C	MSS11	0.00000
4465	YMR166C	MME1	0.00000
4466	YMR167W	MLH1	0.00000
4468	YMR169C	ALD3	0.00000
4469	YMR170C	ALD2	0.00000
4471	YMR172C-A	YMR172C-A	0.00000
4474	YMR173W-A	YMR173W-A	0.00000
4475	YMR174C	PAI3	0.00000
4476	YMR175W	SIP18	0.00000
4477	YMR176W	ECM5	0.00000
4478	YMR177W	MMT1	0.00000
4479	YMR178W	FPY1	0.00000
4480	YMR179W	SPT21	0.00000
4481	YMR180C	CTL1	0.00000
4483	YMR182C	RGM1	0.00000
4484	YMR183C	SSO2	0.00000
4485	YMR184W	ADD37	0.00000
4486	YMR185W	RTP1	0.00000
4487	YMR186W	HSC82	0.00000
4488	YMR187C	YMR187C	0.00000
4490	YMR189W	GCV2	0.00000
4491	YMR190C	SGS1	0.00000
4493	YMR192W	GYL1	0.00000
4496	YMR194W	RPL36A	0.00000
4494	YMR193C-A	YMR193C-A	0.00000
4497	YMR195W	ICY1	0.00000
4498	YMR196W	YMR196W	0.00000
4500	YMR198W	CIK1	0.00000
4501	YMR199W	CLN1	0.00000
4503	YMR201C	RAD14	0.00000
4504	YMR202W	ERG2	0.00000
4506	YMR204C	INP1	0.00000
4507	YMR205C	PFK2	0.00000
4508	YMR206W	YMR206W	0.00000
4509	YMR207C	HFA1	0.00000
4512	YMR210W	MGL2	0.00000
4516	YMR214W	SCJ1	0.00000
4517	YMR215W	GAS3	0.00000
4518	YMR216C	SKY1	0.00000
4521	YMR219W	ESC1	0.00000
4523	YMR221C	FMP42	0.00000
4524	YMR222C	FSH2	0.00000
4525	YMR223W	UBP8	0.00000
4526	YMR224C	MRE11	0.00000
4527	YMR225C	MRPL44	0.00000
